cell,cycle_number,policy,IR,QD,Discharge_time,Qdlin_mean,Qdlin_first,Qdlin_last,Qdlin_median,Qdlin_25p,Qdlin_75p,Qdlin_0.1,Qdlin_0.9,Vdlin_mean,Vdlin_first,Vdlin_last,Tdlin_mean,Tdlin_first,Tdlin_last
b3c8,315,4,0.015097139,1.0577246,14.019450000000266,0.7124019389760393,0.00035596464,1.0282747,0.947115001507586,0.3787163334552641,1.0130661370165859,218,418,2.75,3.5,2.0,34.68796844739998,32.08542903534106,36.15384254295166
b1c26,67,5,0.016321402,1.0904849,14.61526999999963,0.7530819034622203,0.00021746919,1.0720736,1.0134797607919608,0.3981334575356773,1.060841347873205,217,360,2.75,3.5,2.0,34.14500599581611,30.417763,36.079441
b3c31,164,4,0.016019205,1.0673426,14.166090000001716,0.7208541370144063,0.0011293362,1.0399669,0.9635906801889652,0.3720929741280508,1.0203573972916662,220,399,2.75,3.5,2.0,34.54817760257928,31.457394862479315,36.32489463528272
b2c18,346,3,0.018553302,1.0024873,12.608065000000352,0.6084393879377371,3.9111805e-05,0.92507696,0.8149407760402765,0.15617206851057655,0.9117695842940301,241,685,2.75,3.5,2.0,35.04392551477303,29.844753,38.481155
b1c30,51,5,0.01597877,1.0834047,14.533600000000057,0.7543466289291555,0.00027409478,1.0660928,1.0141952837242565,0.42317265298308127,1.057567578476522,214,356,2.75,3.5,2.0,34.778543030945684,30.990347,36.627575
b1c21,7,4,0.015090219,1.0855731,14.591396666666633,0.7619434516426409,5.7525522e-06,1.0700549,1.0279532397157736,0.43306044191232074,1.0630457,214,348,2.75,3.5,2.0,34.280014324334495,30.651634,36.031223
b3c3,805,4,0.015074121,1.0249078,13.531326666668367,0.6871814475766953,1.7295939e-05,0.99239153,0.908347948671463,0.3710660387836948,0.9800114777886932,217,482,2.75,3.5,2.0,38.57229824729887,34.28147472034134,41.421627
b3c15,486,4,0.015152047,1.0456172,13.66063500000164,0.6845631242098845,0.00058154145,1.0026952,0.9076758837521084,0.3301114628772264,0.9885472048408629,222,485,2.75,3.5,2.0,35.84733252825998,31.985150037700084,38.370620111093736
b3c24,160,4,0.015569974,1.0480943,14.010498333332361,0.7163322504617696,8.6369677e-05,1.0278407,0.9595923564947881,0.37710131341070807,1.0124204,217,403,2.75,3.5,2.0,35.50246936664636,32.47288829551078,37.17014677406771
b3c12,292,4,0.016050793,1.0706661,14.080945000000067,0.7140507603914382,0.00058731419,1.0333709,0.9510125606486008,0.3687882765141502,1.0151251415256441,220,412,2.75,3.5,2.0,34.7156957030923,32.164926339019274,36.203818793872244
b1c2,2233,2,0.021540554,0.88094908,11.211901666666382,0.5273291128363676,0.00010423498,0.82258111,0.73081237,0.06149053435506756,0.7951312571117146,266,0,2.75,3.5,2.0,26.35697242260602,21.73395,29.734818
b3c28,373,2,0.014495687,0.96534926,12.421901666664052,0.6156344089382262,2.9012539e-05,0.91156101,0.8152751191595609,0.25197399807673765,0.9016677927850769,228,739,2.75,3.5,2.0,37.59229702307451,34.07392548491548,39.99170633009882
b3c27,661,4,0.014913318,1.0129577,13.258651666665294,0.6683342989115666,2.7209975e-05,0.97267854,0.8822257509257119,0.34280644337877236,0.96070582,218,542,2.75,3.5,2.0,37.78716137041955,34.119618425371634,40.191822842025616
b2c25,200,3,0.017094983,1.0519586,13.598106666666716,0.6700558141885722,0.00058686646,0.99784344,0.8966261799977936,0.26207347054988195,0.9819182239480535,229,505,2.75,3.5,2.0,29.46124715311854,29.749342,29.687943
b3c24,414,4,0.015542093,1.0339001,13.664341666665862,0.6907475671800773,0.00054632197,1.0025891139374392,0.9175642866376417,0.3496819762706334,0.9902061797284393,219,465,2.75,3.5,2.0,36.50545906072922,33.475425149102655,38.37449622824429
b1c2,1085,2,0.017382246,1.0476153,13.941916666666899,0.7092859344281067,0.00023568864,1.0231912,0.95346928,0.34705251,1.005008,222,406,2.75,3.5,2.0,32.67365586685517,29.291798,34.547226
b3c35,366,4,0.015371102,1.0499172,13.982393333331373,0.7180484706947645,0.00055712415,1.025826,0.9560996973816829,0.40466499401096434,1.0072171648709114,215,400,2.75,3.5,2.0,37.16391504253279,33.577733158138415,39.21632237191529
b1c25,118,5,0.016718606,1.0774266,14.444496666666602,0.7421308589810963,0.00012300594,1.0596993,0.9972167733072275,0.3980597738376373,1.0463313,217,372,2.75,3.5,2.0,35.355509010786555,30.520807,37.851452
b1c1,403,2,0.016794039,1.0728061,14.344954999999999,0.7379230146121074,0.00037433757,1.0526745,0.9912978403613248,0.39398971,1.0387919591599422,217,372,2.75,3.5,2.0,33.60688917344208,30.837849,35.011837
b1c19,514,4,0.017218526,1.0483377,13.503820000000026,0.6618564585720482,0.00046390071,0.9903776,0.8809224962322425,0.2367749430378654,0.9761080897531718,233,535,2.75,3.5,2.0,34.42704342637417,30.026577,37.37254
b2c30,32,4,0.0174303,1.0727623,14.392181666666879,0.742700657842275,0.00038472356,1.0551265,1.004061400452796,0.39432782,1.0465554,219,370,2.75,3.5,2.0,33.91208332022145,30.326475,35.722828
b1c21,144,4,0.015144292,1.0692236,14.175110000000135,0.7147233421496814,0.00027529307,1.0403595,0.9571878973320964,0.34299129,1.0208447997517824,222,414,2.75,3.5,2.0,33.92461339696649,29.862133,36.301006
b3c14,413,4,0.015396803,1.0625087,13.915851666665791,0.7032171047980842,0.00061601173,1.0208605278535068,0.9321236742377043,0.36365424025571497,1.0071221307649503,220,441,2.75,3.5,2.0,34.98887138036266,32.250697300990176,36.61619955246907
b3c15,313,4,0.015203356,1.0594938,13.977285000000848,0.7059997496917687,5.935251e-06,1.0252126,0.9392716665975334,0.35941672847751105,1.00986311976391,220,430,2.75,3.5,2.0,35.45733174688137,31.606646898377665,37.86506900475773
b3c36,419,4,0.015096216,1.0412178,13.80196666666695,0.7046399324992181,1.0167624e-05,1.0117639,0.9372703950988743,0.38418932601969985,0.9963300665127678,216,429,2.75,3.5,2.0,37.946368116176906,33.63184895774844,40.55164025292988
b1c4,1504,3,0.017273096,0.95802313,12.614903333333249,0.6260280182294067,0.00030111347,0.92545587,0.84342057,0.23041999503384497,0.9023779,233,734,2.75,3.5,2.0,32.12086725789871,28.721794,34.041737
b1c23,155,5,0.016999574,1.0800778,14.421543333333105,0.7318222438109093,0.00010582933,1.0572559,0.9868491294585071,0.35391071,1.0401306,221,386,2.75,3.5,2.0,32.963356734954566,29.864349,34.678814
b1c23,176,5,0.016882934,1.0797304,14.403378333333237,0.732418278747968,0.00072688505,1.056811,0.9851318087375132,0.36314759,1.0394666498908087,220,384,2.75,3.5,2.0,33.20673882568606,30.010889,34.957344
b3c18,607,4,0.015031483,1.0413408,13.811175000000123,0.70712029181239,0.00020036237,1.0134035,0.9371132780006473,0.4002234172534131,0.9984640347815928,215,428,2.75,3.5,2.0,37.2779952515055,34.11994776542421,39.19429171149321
b1c19,37,4,0.016289756,1.0890864,14.618843333333398,0.7508767506109025,4.3295589e-05,1.0718774,1.0131879831990749,0.38214279262317213,1.0609607,219,364,2.75,3.5,2.0,34.282262299275565,30.199471,36.403091
b1c17,281,4,0.016910858,1.0705506,14.09992666666658,0.7074795461040061,0.00052646082,1.034159893801526,0.94882667,0.32123166390004904,1.0142652124960958,224,424,2.75,3.5,2.0,33.63718278308887,29.903385,35.908669
b2c4,312,2,0.017277166,1.0035576,12.581511666666486,0.6114674276995856,0.00045495739,0.92324251,0.8143059,0.18162915983174677,0.90982044,238,690,2.75,3.5,2.0,34.65379058796171,29.807156,38.00433
b3c16,426,3,0.015235686,1.051306,14.053248333333372,0.7268853021654859,0.0010463998,1.0314064,0.9691474149044726,0.4209927823605293,1.0158147,213,384,2.75,3.5,2.0,36.59313059517001,33.28589756432363,38.35626435564779
b3c7,1814,3,0.016672654,0.88924265,11.412103333324193,0.5610976629432228,1.7395121e-05,0.83716953,0.7496789814722717,0.1834701347991952,0.821802008602969,236,0,2.75,3.5,2.0,32.56964362216635,29.45540565498664,34.444516638874916
b1c0,1834,2,0.018056324,0.88930309,11.624949999999565,0.5752160409441803,0.00077593816,0.85255742,0.7800267735750401,0.18590207104092976,0.8322501048952453,236,0,2.75,3.5,2.0,32.36667166643043,28.632574,34.596199
b2c25,57,3,0.017125221,1.0708671,14.302973333333895,0.7281611966486989,0.00087983208,1.0494586,0.982365725898493,0.3584753236940862,1.0351643135230542,221,389,2.75,3.5,2.0,29.31731957155135,29.541912,29.05831
b3c4,926,4,0.015575737,0.97222108,12.632540000005001,0.6322954442717438,0.00011930844,0.92656076,0.8383466456563473,0.2898882408532818,0.91285020460283,224,713,2.75,3.5,2.0,32.38570548038179,31.626410475,32.877612285542384
b1c0,1223,2,0.01715818,1.0195453,13.620781666666634,0.6965081009007119,0.0001127125,0.99876279,0.9377506810279022,0.3491722615083262,0.9852044,221,424,2.75,3.5,2.0,32.92223379220231,28.927736,34.817364
b1c2,572,2,0.017102769,1.0704504,14.258873333332794,0.7279972390088162,0.0001970585,1.0463469,0.9786569787137378,0.37350270516108497,1.0294002,219,383,2.75,3.5,2.0,32.80199878171555,29.601711,34.512428
b3c45,239,3,0.015543643,1.0680937,14.285601666666722,0.7377988262462523,0.00012444638,1.0475638,0.9876492579047583,0.4175645272700594,1.0338527292718227,215,372,2.75,3.5,2.0,34.020012583782375,31.79626156844145,35.098567731041186
b3c13,515,4,0.014948566,1.0340639,13.506281666667203,0.674392892274578,0.00016720951,0.99015182,0.8925833511275232,0.31172688392499387,0.9790450140221711,224,516,2.75,3.5,2.0,36.11166879702916,32.284688625601845,38.505140559788046
b1c24,951,5,0.01848736,0.93316722,11.697881666667914,0.5768514367086488,4.7051681e-06,0.85765976,0.7762235957953395,0.19889218,0.840125916455955,235,0,2.75,3.5,2.0,35.045642456946474,31.356863,37.406475
b3c7,273,3,0.015417084,1.0664891,14.262358333333395,0.7380542218629048,0.00016074104,1.0464991,0.9849348424113575,0.42613033604399403,1.0320846,215,369,2.75,3.5,2.0,34.055051591366876,32.21769709906542,34.90189024076244
b2c19,451,3,0.019498747,0.89586878,11.033706666666934,0.5231405506715527,3.8897624e-06,0.80862737,0.6974179673606214,0.12225011021648938,0.7941670059515112,245,0,2.75,3.5,2.0,33.56555877854879,31.177851,35.754547
b3c25,641,4,0.015741067,1.0365715,13.633116666666076,0.6902673742870477,5.738379e-05,0.99979562,0.9148141439928784,0.360957601225412,0.9867948272770501,219,470,2.75,3.5,2.0,38.00833090145956,34.02945015334207,40.46159220386717
b3c31,599,4,0.01621124,1.0166537,13.03218333333498,0.6500283149459931,7.558067e-06,0.95545441,0.8624971964991753,0.29281433181224953,0.9430433060436144,225,603,2.75,3.5,2.0,35.86566019026226,32.937504707175314,37.799288070177525
b1c27,644,5,0.016978906,1.0281742,13.239976666666433,0.6584085926984812,4.6376649e-06,0.97110564,0.8785175339398641,0.27969007065693047,0.9567050977432643,226,550,2.75,3.5,2.0,35.54236161332945,31.192148,38.322903
b3c35,628,4,0.015328327,1.035524,13.693296666668417,0.697938792385911,0.00059784099,1.0038729,0.9263855204347686,0.37765205776548927,0.9903091996073974,217,445,2.75,3.5,2.0,37.60181745851139,34.019594369677115,39.79714582687018
b1c1,1331,2,0.017349113,1.0286622,13.740158333332996,0.7045586080297382,0.00015115662,1.0081155832788533,0.9467164278607452,0.35758785491327577,0.99386197,222,411,2.75,3.5,2.0,33.31846358611707,30.379559,34.528011
b3c1,1053,4,0.016848702,0.88751596,11.256531666661616,0.5539542261389547,0.00031374596,0.82539696,0.7360505541774776,0.20837546383080596,0.8127569896045496,232,0,2.75,3.5,2.0,36.44372064998743,33.27221340447761,38.836042270720945
b2c26,4,3,0.01806586,1.079951,14.519880000000072,0.7461476465142286,6.4132573e-06,1.0654659,1.0152687,0.35675886,1.0572056,222,366,2.75,3.5,2.0,32.753730804178176,29.426962,34.373726
b1c27,173,5,0.016227402,1.0783108,14.368543333333701,0.7325579018515073,0.0010295182,1.0545591,0.9827034779819342,0.3782056517766902,1.036210634127316,218,383,2.75,3.5,2.0,35.43710871206557,31.155233,37.839657
b1c30,432,5,0.015989929,1.0593668,13.869916666666782,0.7039568343405462,0.00045623284,1.0172992,0.93295795,0.3755581572327799,1.0039937,216,440,2.75,3.5,2.0,37.32128590008686,33.54332,39.52264
b3c17,706,4,0.015614712,1.0385214,13.766260000000084,0.7052244907557534,6.9307284e-06,1.0093241,0.9349797651997422,0.40064158075574413,0.9932806183221363,215,429,2.75,3.5,2.0,36.71781989268654,33.84394537879911,38.509182266639755
b3c45,143,3,0.015595482,1.0704685,14.334229999999906,0.7433169136890307,0.0004560675,1.0522667349179737,0.9978229142003326,0.4194403174884764,1.0415486,215,365,2.75,3.5,2.0,33.69421311774915,31.32517119709927,34.827882917775476
b3c6,217,2,0.01360135,1.0184681,13.484578333333285,0.683440224809084,0.00060681999,0.98925334,0.9098730862081741,0.34481930558196977,0.9764349498665545,220,479,2.75,3.5,2.0,32.97138195645131,34.819040340137335,32.57661118398672
b3c22,34,4,0.015650958,1.0589594,14.210149999999945,0.7389634054516521,0.00072206469,1.0421084,0.9955173657268452,0.4119637804742899,1.034901,216,366,2.75,3.5,2.0,35.02500622318457,31.732887652745127,36.59329695648819
b1c3,1043,3,0.016826047,1.0282573,13.640281666666727,0.6889801180691864,0.00035497683,1.0001875,0.9203903969885472,0.3364364024280072,0.9791395309972971,221,457,2.75,3.5,2.0,30.49426985543321,29.702137,30.949713
b3c36,843,4,0.015808724,0.97471124,12.514961666668142,0.6238454225773831,0.00053324294,0.9182694,0.8276342523767565,0.2792079347227737,0.9042802888446275,224,728,2.75,3.5,2.0,38.17013199630608,33.950267518064436,41.160920937435215
b2c27,217,3,0.01743258,1.0542798,13.628879999999967,0.6755369259416631,0.00015167979,0.9999482,0.903511348358994,0.27229705,0.9849630346167579,228,495,2.75,3.5,2.0,33.68570721669375,29.667749,36.240383
b3c44,137,4,0.015671417,1.0719085,14.339449999999488,0.7331604347256249,6.2102122e-06,1.0518063,0.9841478170454301,0.3846554744413349,1.0355165310056773,219,381,2.75,3.5,2.0,34.2385022592496,30.7108565260071,36.18654615455648
b3c10,250,3,0.015303464,1.0589451,14.147430000000167,0.7250568572781603,1.0994431e-05,1.0375328,0.9700954028473529,0.39370990547320206,1.0218739131978767,216,391,2.75,3.5,2.0,34.13037960174691,31.612039912137394,35.52340758305765
b3c45,1539,3,0.015430923,0.97837752,13.035081666669186,0.6656128280433409,0.0001497148,0.95595592,0.8869465910780361,0.3489152476099655,0.93914616,218,537,2.75,3.5,2.0,34.614984408642925,32.79382718964717,35.736738246952655
b3c40,83,4,0.01529369,1.0624675,14.241276666666579,0.7370351135314746,0.00085778587,1.0446075,0.9925684552495195,0.4009662054010142,1.035890903830521,217,371,2.75,3.5,2.0,35.4368828200179,31.123626116146255,37.54258000813409
b3c5,222,4,0.015114702,1.0459511,13.917418333333142,0.7090680264986307,0.00015433677,1.0206677,0.9460693061658706,0.37651472654048673,1.0035251888828203,217,418,2.75,3.5,2.0,37.62088639242806,33.74554253348214,40.01451249928574
b3c15,270,4,0.015196037,1.0620726,14.054954999999612,0.7123299379342766,0.0010476165,1.0313293,0.9485706252536397,0.3697519457392558,1.0141733837264986,219,417,2.75,3.5,2.0,35.43004059554134,31.719344575062166,37.705711542282806
b1c30,188,5,0.016255675,1.0767767,14.279115000000456,0.72402176663386,0.00050669594,1.0478736,0.96691537,0.36677475530261,1.0290637940294085,220,404,2.75,3.5,2.0,34.490642808221715,30.634262,36.712822
b3c42,185,3,0.015784323,1.0670512,14.309798333334037,0.7403074987435404,4.2856791e-05,1.0498129,0.9942677496870349,0.40579881851837624,1.038730462536158,219,365,2.75,3.5,2.0,35.00288788143957,31.23691,36.72890816537165
b3c17,536,4,0.015517935,1.0477685,13.905848333332692,0.7147248043695579,0.00013210709,1.019426,0.9483692018122714,0.4130584091595764,1.0026067600785151,214,408,2.75,3.5,2.0,36.600536916290174,33.75842889856146,38.27884934226113
b3c43,137,4,0.015569782,1.071458,14.332175000000277,0.734338965603966,6.8244248e-05,1.0512207,0.9847384255994145,0.38646939167147404,1.0351878,220,377,2.75,3.5,2.0,35.200714577756344,31.047211960212028,37.26311595424595
b2c35,89,4,0.017009456,1.0724984,14.285643333333432,0.7219847280584522,0.00063165254,1.0480833,0.9677152039294442,0.35269687,1.0305363545822988,221,408,2.75,3.5,2.0,35.74790580435858,30.95546,38.595455
b1c15,313,4,0.017192202,1.0577199,13.982846666666351,0.702102989573402,4.8891025e-06,1.0250459,0.9418649469618765,0.3211840598522536,1.00585553240062,224,428,2.75,3.5,2.0,34.861540213790896,29.968395,37.893757
b3c25,510,4,0.015738206,1.0455649,13.76630666666897,0.698047653921596,6.2419949e-06,1.008972,0.9265496955966499,0.3667293878963243,0.9955480641734862,219,448,2.75,3.5,2.0,37.4682390384745,33.46159202729083,39.89526946825553
b3c6,79,2,0.013807726,1.0477858,14.045078333333368,0.7251974428775798,6.0985418e-05,1.030264,0.973147949076332,0.39839258588667426,1.0183663,215,386,2.75,3.5,2.0,36.12771313370054,37.02259940682196,36.03923930386645
b2c13,174,3,0.01690679,1.0559926,13.81131999999998,0.6853806503099308,2.3352204e-05,1.0130681,0.9174697865690136,0.2731528694532607,0.9985253073702121,229,470,2.75,3.5,2.0,35.14748819502011,30.297258,38.161743
b3c25,826,4,0.015891446,1.008644,13.163818333329012,0.6602266793376416,0.0002473944,0.96589226,0.8753265693156416,0.3140695646502241,0.9522566430867649,222,562,2.75,3.5,2.0,37.38619109765149,33.519363,39.978230472004036
b3c14,194,4,0.01553153,1.0733749,14.282379999999343,0.7291529290839677,5.6828812e-05,1.0474,0.9729955252485234,0.39289647144023615,1.029079,218,389,2.75,3.5,2.0,34.29042294829081,31.61474090920321,35.82030169270585
b3c16,1110,3,0.015429352,1.0178847,13.564080000001315,0.6911349892847158,3.2351843e-06,0.99461788,0.9202066801324662,0.36488654113029756,0.976627041147665,219,456,2.75,3.5,2.0,35.9475335617057,32.6577763459239,37.950882
b2c20,485,3,0.020054825,0.90310282,10.795791666666673,0.5183682723912464,0.00061066874,0.79138184,0.699637,0.11164910214371764,0.7743175998484049,248,0,2.75,3.5,2.0,34.375412926303845,30.351475,37.08783
b3c34,492,4,0.015389624,1.0431472,13.855473333333304,0.7080810291150302,0.00024134525,1.0159541,0.9407050336433669,0.3894708597564963,1.0005793514237427,216,422,2.75,3.5,2.0,37.812248558286655,33.71316402269414,40.20636837099745
b2c25,15,3,0.017166862,1.0716072,14.358058333333375,0.7392810840990319,0.00032714842,1.052699,1.0000891460646093,0.38818964,1.0443054,219,374,2.75,3.5,2.0,31.107205547755846,29.607462,31.956587
b3c9,306,4,0.01590473,1.0675008,14.045090000001561,0.7148862097406596,0.00089631678,1.0310572,0.9512305736878803,0.3808977694610194,1.0120954193792682,219,409,2.75,3.5,2.0,34.22565786036066,31.98370982631229,35.506867008772495
b2c31,135,4,0.017540855,1.0766,14.262153333333359,0.7223214720927047,0.00010942845,1.0462139,0.96760941,0.3578136267202796,1.0255371,222,395,2.75,3.5,2.0,32.97522169559817,30.230492,34.636646
b1c18,401,4,0.016000818,1.02952,13.49833333333348,0.66763634519973,4.4793446e-06,0.9894222,0.88879526,0.27944291986507575,0.97604603,226,523,2.75,3.5,2.0,35.2526086741179,31.899847,37.405479
b3c4,86,4,0.015092089,1.0743457,14.402624999999535,0.7526830014304957,0.00049604557,1.0565765,1.0087120981318842,0.44661890104001295,1.048014,213,353,2.75,3.5,2.0,32.55061317097486,31.468212738509063,33.02398350394969
b1c9,208,4,0.017077936,1.0840101,14.426760000000165,0.7321756019174661,0.00071060041,1.0578575,0.98237753,0.3686828468864223,1.0387946386544296,221,384,2.75,3.5,2.0,33.86893902133462,29.955986,36.19841
b3c20,270,4,0.015254011,1.0598561,14.077123333333294,0.7172858651462461,0.00060107448,1.033265,0.9551618436868048,0.38594001719085835,1.0151397284055867,217,408,2.75,3.5,2.0,34.7705890094157,31.748129043425767,36.58716993453769
b2c42,433,5,0.019326931,0.93354923,11.168820000000412,0.5371035524135328,0.00034823606,0.81938595,0.7243049028400719,0.1249151,0.8029554610762558,246,0,2.75,3.5,2.0,35.04831982611453,30.025005,38.501682
b2c18,72,3,0.016914297,1.0627754,14.20100499999996,0.7234701081210094,0.00011212949,1.0415136,0.9741689393081847,0.35641733,1.0267696,220,392,2.75,3.5,2.0,34.62732988658298,30.543852,36.614697
b3c16,285,3,0.015252074,1.056769,14.152976666666415,0.7336909692415066,0.00023061971,1.0380557,0.9802209127292418,0.4250553786709737,1.0250512661735645,213,374,2.75,3.5,2.0,36.4380413386681,33.03246697598294,38.19477811968034
b2c30,117,4,0.017464612,1.0700448,14.241986666666342,0.7193963383170151,3.9393126e-05,1.0448186,0.9655789051821528,0.3432377845279863,1.0254846317280193,222,403,2.75,3.5,2.0,34.142245366784124,29.970203,36.480949
b1c4,745,3,0.016749263,1.0577922,14.096808333333314,0.7164488893389883,4.4871202e-05,1.0338258,0.95847917,0.36308071,1.0135581357996204,219,403,2.75,3.5,2.0,33.566211411946085,30.534447,35.274479
b2c31,353,4,0.017748002,1.0387369,13.205465000000551,0.653982868878738,0.00024661628,0.96828598,0.8781411723053055,0.25032745647440663,0.9521344674286354,231,556,2.75,3.5,2.0,32.9837544722639,29.878757,34.980499
b3c36,533,4,0.015168998,1.0328358,13.649368333335346,0.6938750054953969,0.00060446374,1.0011750140044382,0.9218685252134954,0.36964755195801224,0.9867286388986456,217,455,2.75,3.5,2.0,37.987055682155834,33.688762440965625,40.67060558153169
b1c27,772,5,0.017226657,0.951401,11.998809999999988,0.5938680305419891,0.00062553148,0.88060498,0.7923340711780507,0.2310353170722769,0.8668298334173051,230,0,2.75,3.5,2.0,36.92289496749313,32.82217,39.613739
b3c0,901,4,0.015292397,0.98476034,12.791671666673693,0.6351989189943688,0.00027258333,0.93888378,0.8412050123942345,0.27704392906286934,0.9249061195610102,226,678,2.75,3.5,2.0,32.90726650063896,31.409980341962434,33.91308903081799
b2c36,296,4,0.020482467,1.0679476,13.689911666666738,0.6718234956103553,0.0003487833,1.003751,0.9028677726778187,0.20877565,0.9903269640341272,236,497,2.75,3.5,2.0,35.6137378718736,30.569019,39.07291
b3c16,97,3,0.015336661,1.0624641,14.26635166666626,0.7427692732958111,2.3028942e-05,1.0460843,0.9984431656018257,0.42233193336336483,1.0385981304595588,214,362,2.75,3.5,2.0,35.544510812689374,32.0848699514063,37.24163939145141
b3c16,1472,3,0.015221549,0.94743127,12.550081666667637,0.6375074109271769,0.00025780714,0.92067575,0.8474181878143545,0.327328634828139,0.9022368376240854,219,739,2.75,3.5,2.0,37.23035244948232,34.6795850412783,38.96429363447421
b3c45,1728,3,0.015864993,0.91219395,11.914398333337157,0.59299368110507,0.00067295606,0.87335998,0.7936797194389716,0.24431491523804805,0.8516586981495832,227,0,2.75,3.5,2.0,32.38857958565421,31.371699246263027,33.64080163575141
b3c30,885,4,0.016169626,0.94142538,11.938621666662705,0.5866643033868808,4.0044601e-05,0.87507343,0.7796513664470381,0.22086512697665756,0.86168414,231,0,2.75,3.5,2.0,32.920522841845326,31.044381339825044,34.202260043119175
b2c4,66,2,0.016089302,1.0707766,14.232471666667394,0.7341103340756335,0.00021950217,1.0501273,0.98683548,0.3843058327346612,1.0367038,218,378,2.75,3.5,2.0,34.50699047319983,30.243956,36.675858
b3c33,1222,4,0.015572374,0.92894155,12.150351666666879,0.6061918431352331,5.7400048e-06,0.89079171,0.8023015424158177,0.2744271380578334,0.87866813,224,0,2.75,3.5,2.0,33.75220385142045,32.9751821142554,34.452560144537564
b2c13,101,3,0.0166281,1.071101,14.249866666666641,0.7184419551284733,0.00059236574,1.0455346,0.964827571456346,0.33333320551634693,1.0268764085717945,223,405,2.75,3.5,2.0,34.890542947677424,30.340561,37.620029
b1c14,502,4,0.016786255,1.0538795,13.930640000000011,0.7068323734952148,0.00041138974,1.0222762,0.9408659902906614,0.3631692749150403,1.0045720163542993,218,425,2.75,3.5,2.0,38.846109449393886,40.435829,38.43602
b3c6,635,2,0.015412053,0.90004492,11.438751666666942,0.5668227569032253,2.8452114e-05,0.83947104,0.748523578735801,0.22972215968288373,0.8283190116922349,229,0,2.75,3.5,2.0,38.17588509506856,39.47409057615445,37.78875097237506
b3c5,705,4,0.015276859,0.9839651,12.814991666667627,0.6394563432214626,7.5403891e-06,0.93969452,0.8452544193060014,0.2951532464729258,0.92768687,223,663,2.75,3.5,2.0,31.940739438821765,31.928029742193406,31.93796074282381
b2c4,9,2,0.016485961,1.0752634,14.439198333333238,0.7517595988962028,0.00033247241,1.0587637,1.0156476672070798,0.41415268,1.0522170874741898,216,355,2.75,3.5,2.0,33.946977706906054,30.006256,35.755737
b2c38,228,4,0.017821994,1.0634,13.58916000000027,0.6727964843170581,0.00023308468,0.99633944,0.9004419443927598,0.2604975323731917,0.9825939445558138,230,499,2.75,3.5,2.0,33.9150815536068,29.853024,36.457741
b3c29,98,4,0.01479765,1.0696183,14.30758166666686,0.7375358216680133,0.0011580102,1.0497788,0.9897585335418165,0.40480169243076314,1.0375224824351816,216,375,2.75,3.5,2.0,31.32502637780638,30.824288613425654,31.626007866326844
b3c17,46,4,0.0154274,1.0673953,14.354865000000185,0.7547179548616271,0.00017091143,1.0524315,1.0120976433544697,0.4575685806298753,1.0464344,211,347,2.75,3.5,2.0,35.36204153270593,32.31801285353536,36.76341846710702
b1c6,215,3,0.016664971,1.0694822,14.230508333333031,0.7115470681521736,0.00030125908,1.0441605,0.9580156806718285,0.3098191570391308,1.023003442109823,226,420,2.75,3.5,2.0,33.61474343789302,29.576979,36.112206
b1c14,24,4,0.01690465,1.0761058,14.445356666666822,0.7453707040079321,0.00052935915,1.0589125,1.0111510632745646,0.37696658141218725,1.0518909,220,366,2.75,3.5,2.0,34.07437745934405,30.082186,36.084019
b3c16,1432,3,0.015193447,0.96228737,12.775315000000415,0.6501905398059517,0.00051871542,0.93668485,0.8642682345409758,0.3390348919827313,0.9190373958827858,218,626,2.75,3.5,2.0,37.11735469277794,34.417385,38.878241772899585
b2c43,19,5,0.018020917,1.0797926,14.511571666666718,0.746874581317162,2.1588336e-05,1.0643369,1.013831833010015,0.3721599057375351,1.055930141071363,220,363,2.75,3.5,2.0,34.94188093303693,30.415672,37.09214
b3c17,808,4,0.015682416,1.0322942,13.679066666665797,0.6996269837653144,0.00086345337,1.0041026,0.9271751824467899,0.39296065411104614,0.9877846144481178,216,443,2.75,3.5,2.0,36.66832538564093,33.857174832884304,38.45213326819248
b1c31,357,5,0.01685749,1.0825373,14.139130000000598,0.7204020281551556,2.0987014e-05,1.043505,0.9613161185719952,0.36145586218802006,1.0279396678995658,219,402,2.75,3.5,2.0,31.95031264414002,31.694204,32.113659
b3c1,99,4,0.015059211,1.0664777,14.309023333333123,0.7421517304349329,5.8765349e-05,1.0497643,0.9952095637328802,0.42508992885497277,1.0388151,214,367,2.75,3.5,2.0,35.58096201139288,31.6417463054324,37.57492106005646
b1c27,427,5,0.016037682,1.0647126,14.00219333333322,0.7120744617994533,6.4226524e-06,1.0263212,0.9451566405302577,0.37794176692607856,1.0128497,217,419,2.75,3.5,2.0,37.98348113451488,33.696239,40.388752
b1c7,225,3,0.016192816,1.0900322,14.442890000000869,0.7319223429556814,8.0581412e-05,1.0595163,0.9793854401907494,0.37448397,1.039069607038111,219,387,2.75,3.5,2.0,33.391486269747666,29.764904,35.556396
b3c4,318,4,0.015121391,1.064805,14.168976666667731,0.7284383904747332,0.0006140382,1.0394069,0.9692415456658032,0.41657351106232277,1.0210431,215,387,2.75,3.5,2.0,33.04555390897004,32.055883274632464,33.60499841096138
